      100  0.1030E+02   189     4
      200  0.9500E+01   164     6
      300  0.8931E+01   166     8
      400  0.8419E+01   168    10
      500  0.7884E+01   179    12
      600  0.6904E+01   200    15
      700  0.5612E+01   201    17
      800  0.4971E+01   185    18
      900  0.4590E+01   188    20
     1000  0.3918E+01   195    22
     1100  0.3472E+01   199    24
     1200  0.3217E+01   194    24
     1300  0.3161E+01   170    21
     1400  0.2622E+01   195    26
     1500  0.2577E+01   191    28
     1600  0.2449E+01   182    25
     1700  0.2141E+01   201    30
     1800  0.1993E+01   152    18
     1900  0.1952E+01   199    31
     2000  0.1853E+01   201    32
     2100  0.1589E+01   195    31
     2200  0.1609E+01   197    32
     2300  0.1582E+01   201    34
     2400  0.1435E+01   194    32
     2500  0.1571E+01   198    34
     2600  0.1481E+01   161    22
     2700  0.1318E+01   197    36
     2800  0.1168E+01   184    30
     2900  0.1064E+01   188    32
     3000  0.1023E+01   180    29
     3100  0.1257E+01   160    23
     3200  0.1114E+01   197    36
     3300  0.8222E+00   200    37
     3400  0.8273E+00   171    26
     3500  0.6160E+00   193    35
     3600  0.6388E+00   200    38
     3700  0.1258E+01   192    35
     3800  0.7564E+00   189    34
     3900  0.5603E+00   185    32
     4000  0.6106E+00   192    35
     4100  0.5137E+00   197    37
     4200  0.4036E+00   195    37
     4300  0.3914E+00   200    39
     4400  0.8001E+00   169    27
     4500  0.4050E+00   200    39
     4600  0.5036E+00   193    36
     4700  0.2761E+00   201    40
     4800  0.2717E+00   201    40
     4900  0.3428E+00   199    39
     5000  0.2238E+00   200    40
     5100  0.2029E+00   200    40
     5200  0.2029E+00   200    40
     5300  0.2396E+00   190    35
     5400  0.1660E+00   198    39
     5500  0.1522E+00   200    40
     5600  0.1365E+00   200    40
     5700  0.1221E+00   199    40
     5800  0.1110E+00   198    39
     5900  0.1062E+00   200    40
     6000  0.9505E-01   201    41
     6100  0.8392E-01   198    39
     6200  0.7792E-01   201    41
     6300  0.6977E-01   201    41
     6400  0.6193E-01   201    41
     6500  0.5836E-01   201    41
     6600  0.4820E-01   201    41
     6700  0.4300E-01   201    41
     6800  0.3793E-01   201    41
     6900  0.3326E-01   201    41
     7000  0.2896E-01   201    41
     7100  0.2505E-01   201    41
     7200  0.2147E-01   201    41
     7300  0.1825E-01   201    41
     7400  0.1536E-01   201    41
     7500  0.1280E-01   201    41
     7600  0.1053E-01   201    41
     7700  0.8561E-02   201    41
     7800  0.6858E-02   201    41
     7900  0.5408E-02   201    41
     8000  0.4190E-02   201    41
     8100  0.3183E-02   201    41
     8200  0.2366E-02   201    41
     8300  0.1716E-02   201    41
     8400  0.1212E-02   201    41
     8500  0.8292E-03   201    41
     8600  0.5477E-03   201    40
     8700  0.3470E-03   201    40
     8800  0.2093E-03   201    40
     8900  0.1189E-03   201    40
     9000  0.6314E-04   201    39
     9100  0.3192E-04   201    39
     9200  0.1771E-04   201    39
     9300  0.1307E-04   198    39
     9400  0.1096E-04   201    41
     9500  0.8749E-05   201    41
     9600  0.6409E-05   201    41
     9700  0.4302E-05   201    40
     9800  0.2643E-05   201    40
     9900  0.1479E-05   201    39
    10000  0.7548E-06   201    39
    10100  0.3773E-06   201    39
    10200  0.2370E-06   198    39
    10300  0.1904E-06   199    40
    10400  0.1509E-06   201    41
    10500  0.1081E-06   201    41
    10600  0.6936E-07   201    40
    10700  0.3980E-07   201    39
    10800  0.2045E-07   201    39
    10900  0.9980E-08   201    39
    11000  0.5965E-08   198    39
    11100  0.4685E-08   201    32
    11200  0.3651E-08   201    41
    11300  0.2542E-08   201    40
    11400  0.1564E-08   201    40
    11500  0.8490E-09   201    39
