ZONE alpha = 0.5" 
  1.92    6.9999  594.8750  11799743.2663  5873.5497   
  1.94    6.9999  594.8750  11799743.2514  5873.5497   
  1.96    6.9999  594.8750  11799743.2367  5873.5497   
  1.98    6.9999  594.8750  11799743.2221  5873.5497   
  2.01    6.9999  594.8750  11799743.2078  5873.5497   
  2.03    6.9999  594.8750  11799743.1938  5873.5497   
  2.05    6.9999  594.8750  11799743.1801  5873.5497   
  2.07    6.9999  594.8750  11799743.1667  5873.5497   
  2.09    6.9999  594.8750  11799743.1537  5873.5497   
  2.11    6.9999  594.8750  11799743.1412  5873.5497   
  2.13    6.9999  594.8750  11799743.1291  5873.5497   
  2.15    6.9999  594.8750  11799743.1174  5873.5497   
  2.17    6.9999  594.8750  11799743.1062  5873.5497   
  2.19    6.9999  594.8750  11799743.0954  5873.5497   
  2.21    6.9999  594.8750  11799743.0852  5873.5497   
  2.23    6.9999  594.8750  11799743.0754  5873.5497   
  2.25    6.9999  594.8750  11799743.0661  5873.5497   
  2.27    6.9999  594.8750  11799743.0573  5873.5497   
  2.29    6.9999  594.8750  11799743.0490  5873.5497   
  2.31    6.9999  594.8750  11799743.0411  5873.5497   
  2.33    6.9999  594.8750  11799743.0337  5873.5497   
  2.35    6.9999  594.8750  11799743.0268  5873.5497   
  2.37    6.9999  594.8750  11799743.0203  5873.5497   
  2.39    6.9999  594.8750  11799743.0142  5873.5497   
  2.41    6.9999  594.8750  11799743.0086  5873.5496   
  2.43    6.9999  594.8750  11799743.0034  5873.5496   
  2.45    6.9999  594.8750  11799742.9985  5873.5496   
  2.47    6.9999  594.8750  11799742.9941  5873.5496   
  2.49    6.9999  594.8750  11799742.9900  5873.5496   
  2.51    6.9999  594.8750  11799742.9862  5873.5496   
  2.53    6.9999  594.8750  11799742.9827  5873.5496   
  2.55    6.9999  594.8750  11799742.9796  5873.5496   
  2.57    6.9999  594.8750  11799742.9767  5873.5496   
  2.59    6.9999  594.8750  11799742.9742  5873.5496   
  2.61    6.9999  594.8750  11799742.9718  5873.5496   
  2.63    6.9999  594.8750  11799742.9698  5873.5496   
  2.65    6.9999  594.8750  11799742.9679  5873.5496   
  2.67    6.9999  594.8750  11799742.9663  5873.5496   
  2.69    6.9999  594.8750  11799742.9648  5873.5496   
  2.71    6.9999  594.8750  11799742.9636  5873.5496   
  2.73    6.9999  594.8750  11799742.9625  5873.5496   
  2.75    6.9999  594.8750  11799742.9615  5873.5496   
  2.77    6.9999  594.8751  11799742.9607  5873.5496   
  2.79    6.9999  594.8751  11799742.9601  5873.5496   
  2.81    6.9999  594.8751  11799742.9595  5873.5496   
  2.83    6.9999  594.8751  11799742.9591  5873.5496   
  2.85    6.9999  594.8751  11799742.9588  5873.5496   
  2.87    6.9999  594.8751  11799742.9585  5873.5496   
  2.89    6.9999  594.8751  11799742.9584  5873.5496   
  2.91    6.9999  594.8751  11799742.9583  5873.5496   
  2.93    6.9999  594.8751  11799742.9583  5873.5495   
  2.95    6.9999  594.8751  11799742.9584  5873.5495   
  2.97    6.9999  594.8751  11799742.9585  5873.5495   
  2.99    6.9999  594.8751  11799742.9587  5873.5495   
  3.01    6.9999  594.8751  11799742.9589  5873.5495   
  3.03    6.9999  594.8751  11799742.9591  5873.5495   
  3.05    6.9999  594.8751  11799742.9594  5873.5495   
  3.07    6.9999  594.8751  11799742.9598  5873.5495   
  3.09    6.9999  594.8751  11799742.9601  5873.5495   
  3.11    6.9999  594.8751  11799742.9605  5873.5495   
  3.13    6.9999  594.8751  11799742.9609  5873.5495   
  3.15    6.9999  594.8751  11799742.9614  5873.5495   
  3.17    6.9999  594.8751  11799742.9618  5873.5495   
  3.19    6.9999  594.8751  11799742.9623  5873.5495   
  3.21    6.9999  594.8751  11799742.9628  5873.5495   
  3.23    6.9999  594.8751  11799742.9633  5873.5495   
  3.25    6.9999  594.8751  11799742.9638  5873.5495   
  3.27    6.9999  594.8751  11799742.9643  5873.5495   
  3.29    6.9999  594.8751  11799742.9649  5873.5494   
  3.31    6.9999  594.8751  11799742.9654  5873.5494   
  3.33    6.9999  594.8751  11799742.9659  5873.5494   
  3.35    6.9999  594.8751  11799742.9665  5873.5494   
