    17600  0.6257E-04   201    46
    17700  0.4377E-04   201    46
    17800  0.3091E-04   201    46
    17900  0.2286E-04   201    46
    18000  0.1836E-04   201    46
    18100  0.1597E-04   198    47
    18200  0.1447E-04   198    47
    18300  0.1317E-04   200    48
    18400  0.1180E-04   200    48
    18500  0.1034E-04   201    48
    18600  0.8843E-05   201    48
    18700  0.7372E-05   201    48
    18800  0.5992E-05   201    48
    18900  0.4749E-05   201    48
    19000  0.3668E-05   201    48
    19100  0.2759E-05   201    48
    19200  0.2018E-05   201    48
    19300  0.1436E-05   201    46
    19400  0.9973E-06   201    46
    19500  0.6839E-06   201    46
    19600  0.4781E-06   201    46
    19700  0.3585E-06   201    46
    19800  0.2967E-06   198    47
    19900  0.2626E-06   199    47
    20000  0.2363E-06   200    48
    20100  0.2095E-06   200    48
    20200  0.1807E-06   201    48
    20300  0.1512E-06   201    48
    20400  0.1226E-06   201    48
    20500  0.9631E-07   201    48
    20600  0.7339E-07   201    48
    20700  0.5426E-07   201    48
    20800  0.3900E-07   201    46
    20900  0.2762E-07   201    46
    21000  0.1974E-07   201    46
    21100  0.1494E-07   201    46
    21200  0.1139E-07   201    46
    21300  0.1130E-07   198    47
    21400  0.1012E-07    99    32
    21500  0.8972E-08   100    49
    21600  0.9046E-08   101    28
    21700  0.8746E-08   101    34
    21800  0.9001E-08   100     5
    21900  0.8367E-08   101    34
    22000  0.7067E-08   101    41
    22100  0.7664E-08   101    34
    22200  0.7864E-08   101    15
    22300  0.7347E-08    99    37
    22400  0.7378E-08   101    33
    22500  0.7986E-08   101     2
    22600  0.8268E-08   101    31
    22700  0.7256E-08   100    12
    22800  0.7664E-08   101    34
    22900  0.8085E-08   101    35
    23000  0.8429E-08   101    20
    23100  0.8127E-08   101    32
    23200  0.7260E-08    98    31
    23300  0.7838E-08   101    31
    23400  0.8245E-08   101    31
    23500  0.8285E-08   101     9
    23600  0.8408E-08   101    27
    23700  0.6892E-08   100    13
    23800  0.8235E-08   100    47
    23900  0.7353E-08   100    10
    24000  0.7856E-08   100    23
    24100  0.7852E-08    99    44
    24200  0.7959E-08   101    46
    24300  0.8050E-08   101    50
    24400  0.7678E-08   100    40
    24500  0.7805E-08   101    32
