    17600  0.4573E+01   193    20
    17700  0.4557E+01   194    20
    17800  0.4506E+01   194    20
    17900  0.4526E+01   194    20
    18000  0.4500E+01   201    21
    18100  0.4437E+01   198    21
    18200  0.4364E+01   198    21
    18300  0.4277E+01   198    21
    18400  0.4217E+01   198    21
    18500  0.4110E+01   199    21
    18600  0.4013E+01   199    21
    18700  0.3969E+01   199    21
    18800  0.3953E+01   199    21
    18900  0.3926E+01   192    21
    19000  0.3838E+01   193    21
    19100  0.3899E+01   199    22
    19200  0.3992E+01   198    22
    19300  0.3934E+01   199    22
    19400  0.3900E+01   200    22
    19500  0.4011E+01   188    21
    19600  0.3910E+01   189    21
    19700  0.3853E+01   189    21
    19800  0.3843E+01   190    21
    19900  0.3836E+01   190    21
    20000  0.3812E+01   197    22
    20100  0.3846E+01   179    20
    20200  0.3812E+01   201    23
    20300  0.3816E+01   201    23
    20400  0.3927E+01   170    19
    20500  0.3920E+01   201    23
    20600  0.3865E+01   201    23
    20700  0.3830E+01   200    23
    20800  0.3761E+01   201    23
    20900  0.3788E+01   176    20
    21000  0.3736E+01   177    20
    21100  0.3688E+01   177    20
    21200  0.3645E+01   198    23
    21300  0.3627E+01   198    23
    21400  0.3562E+01   197    23
    21500  0.3520E+01   198    23
    21600  0.3471E+01   196    23
    21700  0.3440E+01   201    24
    21800  0.3378E+01   201    24
    21900  0.3381E+01   200    24
    22000  0.3436E+01   201    24
    22100  0.3401E+01   199    24
    22200  0.3373E+01   200    24
    22300  0.3324E+01   201    24
    22400  0.3303E+01   199    24
    22500  0.3234E+01   199    24
    22600  0.3277E+01   197    24
    22700  0.3207E+01   198    24
    22800  0.3227E+01   199    24
    22900  0.3373E+01   197    24
    23000  0.3280E+01   197    24
    23100  0.3273E+01   195    24
    23200  0.3270E+01   165    19
    23300  0.3264E+01   182    22
    23400  0.3289E+01   194    24
    23500  0.3388E+01   187    23
    23600  0.3461E+01   193    24
    23700  0.3375E+01   194    24
    23800  0.3423E+01   192    24
    23900  0.3484E+01   192    24
    24000  0.3424E+01   192    24
    24100  0.3340E+01   193    24
    24200  0.3283E+01   193    24
    24300  0.3196E+01   193    24
    24400  0.3200E+01   159    18
    24500  0.3112E+01   193    24
    24600  0.3064E+01   197    25
    24700  0.3053E+01   198    25
    24800  0.3060E+01   138    13
    24900  0.3003E+01   197    25
    25000  0.2976E+01   197    25
    25100  0.2976E+01   187    25
    25200  0.2952E+01   177    22
    25300  0.2950E+01   153    17
    25400  0.2938E+01   201    26
    25500  0.2964E+01   167    20
    25600  0.2871E+01   177    22
    25700  0.2938E+01   145    15
    25800  0.2910E+01   171    21
    25900  0.2883E+01   187    24
    26000  0.2894E+01   170    21
    26100  0.2859E+01   171    21
    26200  0.2927E+01   186    24
    26300  0.2965E+01   201    27
    26400  0.2882E+01   198    26
    26500  0.2844E+01   198    26
    26600  0.2904E+01   197    26
    26700  0.2856E+01   197    26
    26800  0.2958E+01   194    26
    26900  0.2986E+01   195    26
    27000  0.2952E+01   196    26
    27100  0.2833E+01   196    26
    27200  0.2807E+01   196    26
    27300  0.2828E+01   184    24
    27400  0.2755E+01   185    24
    27500  0.2783E+01   148    16
    27600  0.2787E+01   200    27
    27700  0.2823E+01   178    23
    27800  0.2702E+01   200    27
    27900  0.2646E+01   200    27
    28000  0.2610E+01   194    26
    28100  0.2555E+01   200    27
    28200  0.2657E+01   164    20
    28300  0.2634E+01   182    24
    28400  0.2672E+01   144    15
    28500  0.2703E+01   183    24
    28600  0.2638E+01   184    24
    28700  0.2580E+01   184    24
    28800  0.2549E+01   192    26
    28900  0.2629E+01   176    23
    29000  0.2620E+01   200    28
    29100  0.2749E+01   199    28
    29200  0.2714E+01   201    28
    29300  0.2630E+01   201    28
    29400  0.2551E+01   201    28
    29500  0.2517E+01   201    28
    29600  0.2469E+01   201    28
    29700  0.2503E+01   194    27
    29800  0.2505E+01   171    22
    29900  0.2622E+01   134    12
    30000  0.2488E+01   196    27
