ZONE alpha = 0.5" 
  3.86    6.9998  594.8705  11799694.0913  5873.5436   
  3.90    6.9998  594.8705  11799694.1182  5873.5436   
  3.94    6.9998  594.8705  11799694.1452  5873.5436   
  3.98    6.9998  594.8705  11799694.1722  5873.5436   
  4.02    6.9998  594.8705  11799694.1992  5873.5435   
  4.06    6.9998  594.8705  11799694.2264  5873.5435   
  4.10    6.9998  594.8705  11799694.2535  5873.5435   
  4.14    6.9998  594.8705  11799694.2807  5873.5435   
  4.18    6.9998  594.8705  11799694.3080  5873.5435   
  4.22    6.9998  594.8705  11799694.3353  5873.5435   
  4.26    6.9998  594.8705  11799694.3626  5873.5435   
  4.30    6.9998  594.8705  11799694.3900  5873.5435   
  4.34    6.9998  594.8705  11799694.4175  5873.5435   
  4.38    6.9998  594.8705  11799694.4449  5873.5435   
  4.42    6.9998  594.8705  11799694.4724  5873.5434   
  4.46    6.9998  594.8705  11799694.5000  5873.5434   
  4.50    6.9998  594.8705  11799694.5276  5873.5434   
  4.54    6.9998  594.8706  11799694.5552  5873.5434   
  4.58    6.9998  594.8706  11799694.5829  5873.5434   
  4.62    6.9998  594.8706  11799694.6106  5873.5434   
  4.66    6.9998  594.8706  11799694.6384  5873.5434   
  4.70    6.9998  594.8706  11799694.6662  5873.5434   
  4.74    6.9998  594.8706  11799694.6940  5873.5434   
  4.78    6.9998  594.8706  11799694.7219  5873.5433   
  4.82    6.9998  594.8706  11799694.7497  5873.5433   
  4.86    6.9998  594.8706  11799694.7777  5873.5433   
  4.90    6.9998  594.8706  11799694.8056  5873.5433   
  4.94    6.9998  594.8706  11799694.8336  5873.5433   
  4.98    6.9998  594.8706  11799694.8616  5873.5433   
  5.03    6.9998  594.8706  11799694.8897  5873.5433   
  5.07    6.9998  594.8706  11799694.9178  5873.5433   
  5.11    6.9998  594.8706  11799694.9459  5873.5433   
  5.15    6.9998  594.8706  11799694.9740  5873.5432   
  5.19    6.9998  594.8706  11799695.0022  5873.5432   
  5.23    6.9998  594.8706  11799695.0304  5873.5432   
  5.27    6.9998  594.8706  11799695.0586  5873.5432   
  5.31    6.9998  594.8706  11799695.0869  5873.5432   
  5.35    6.9998  594.8706  11799695.1152  5873.5432   
  5.39    6.9998  594.8706  11799695.1435  5873.5432   
  5.43    6.9998  594.8706  11799695.1718  5873.5431   
  5.47    6.9998  594.8706  11799695.2002  5873.5431   
  5.51    6.9998  594.8706  11799695.2286  5873.5431   
  5.55    6.9999  594.8706  11799695.2570  5873.5431   
  5.59    6.9999  594.8706  11799695.2854  5873.5431   
  5.63    6.9999  594.8706  11799695.3139  5873.5431   
  5.67    6.9999  594.8706  11799695.3424  5873.5430   
  5.71    6.9999  594.8706  11799695.3709  5873.5430   
  5.75    6.9999  594.8706  11799695.3994  5873.5430   
  5.79    6.9999  594.8706  11799695.4280  5873.5430   
  5.83    6.9999  594.8706  11799695.4566  5873.5430   
  5.87    6.9999  594.8706  11799695.4852  5873.5429   
  5.91    6.9999  594.8706  11799695.5138  5873.5429   
  5.95    6.9999  594.8706  11799695.5424  5873.5429   
  5.99    6.9999  594.8706  11799695.5711  5873.5429   
  6.03    6.9999  594.8706  11799695.5998  5873.5428   
  6.07    6.9999  594.8707  11799695.6285  5873.5428   
  6.11    6.9999  594.8707  11799695.6572  5873.5428   
  6.15    6.9999  594.8707  11799695.6860  5873.5428   
  6.19    6.9999  594.8707  11799695.7148  5873.5427   
  6.23    6.9999  594.8707  11799695.7436  5873.5427   
  6.27    6.9999  594.8707  11799695.7724  5873.5427   
  6.31    6.9999  594.8707  11799695.8012  5873.5426   
  6.35    6.9999  594.8707  11799695.8301  5873.5426   
  6.39    6.9999  594.8707  11799695.8589  5873.5426   
  6.43    6.9999  594.8707  11799695.8878  5873.5425   
  6.47    6.9999  594.8707  11799695.9167  5873.5425   
  6.51    6.9999  594.8707  11799695.9457  5873.5425   
  6.55    6.9999  594.8707  11799695.9746  5873.5424   
  6.59    6.9999  594.8707  11799696.0036  5873.5424   
